from,to,distance
61t,bkp129t,28.061399734695954
61t,bkp130t,12.26518748705979
61t,bkp131t,13.909363922787843
61t,bkp133t,12.951333731401132
61t,bkp56t,6.670705662132188
61t,bkp57t,7.399369532193591
61t,bkp58t,15.166855534520543
61t,bkp59t,8.761636589918458
61t,bkp60t,10.234625266542146
61t,bkp62t,11.518302668616895
61t,bkp61t,10.889927802555635
61t,bkp64t,1.0566747419776683
61t,bkp66t,9.439121123477001
61t,bkp67t,11.648150460750156
61t,bkp69t,12.465765121656865
61t,bkp70t,5.1294286274193155
61t,bkp65t,10.080815169639315
61t,bkp71t,5.745636404686863
61t,bkp72t,11.255475813310301
61t,bkp74t,15.960579203269974
61t,bkp73t,10.03426349661047
61t,bkp80t,28.464412742027474
61t,bkp79t,29.29751364787459
61t,bkp81t,8.932577913236326
61t,bkp78t,18.94890329633439
61t,bkp77t,8.800068134849827
61t,bkp82t,15.627733039730082
61t,bkp76t,3.515807797539475
61t,bkp75t,14.998225661736582
61t,o26,57.27201731039326
61t,14t,32.49044143797369
61t,18t,18.823106463640116
61t,17t,16.063566615145447
61t,08t,13.785130544698497
61t,22t,18.023614324566076
61t,13t,13.433234333040753
61t,20t,30.212810671083474
61t,81t,60.85992792679667
61t,o10,3.7888259813586354
61t,bkp98t,11.924920718858427
61t,bkp97t,13.867471195959945
61t,bkp99t,7.649950329275233
61t,bkp95t,9.585148987483802
61t,bkp93t,3.9625475863951425
61t,27t,44.94292809728051
61t,16t,17.351149377004806
61t,bkp96t,4.0577543958670175
61t,bkp92t,12.54473868206899
61t,bkp91t,18.212483030202264
61t,bkp89t,30.64864830493704
61t,bkp87t,28.189628983506807
61t,bkp85t,14.810061087651986
61t,19t,28.2122357942071
61t,o63,11.16686718575426
61t,bkp90t,29.8944764942763
61t,bkp88t,18.197568704090482
61t,bkp86t,20.41251824264438
61t,bkp94t,7.436881635567589
61t,bkp84t,15.8749404124715
61t,bkp83t,13.151605262772962
61t,bkp63t,9.016489019876678
bkp100t,02t,20.25771641130777
bkp100t,03t,32.26784034895979
bkp100t,11t,10.559969142351658
bkp100t,12t,15.824250142964097
bkp100t,50t,15.573841869272117
bkp100t,52t,20.807721241324803
bkp100t,53t,8.308794088057365
bkp100t,54t,12.685967140923632
bkp100t,59t,14.20641489174899
bkp100t,61t,6.2258315820774595
bkp100t,bkp100t,0.0
bkp100t,bkp101t,9.094771214097483
bkp100t,bkp102t,23.341964083156356
bkp100t,bkp103t,17.793143015574117
bkp100t,bkp104t,29.82715757870633
bkp100t,bkp105t,28.847565781104038
bkp100t,bkp112t,20.76761834287357
bkp100t,bkp114t,15.06376823294082
bkp100t,bkp116t,12.573342497861967
bkp100t,bkp117t,10.80878068024835
bkp100t,bkp118t,7.214036102945486
bkp100t,bkp119t,12.643199625895695
bkp100t,bkp121t,24.300296620565078
bkp100t,bkp120t,19.354033344292525
bkp100t,bkp122t,13.522106465181645
bkp100t,bkp123t,13.091894807347565
bkp100t,bkp124t,21.80765654845303
bkp100t,bkp126t,32.695400150483536
bkp100t,bkp125t,0.5513729979638616
bkp100t,bkp128t,14.021951681438988
bkp100t,bkp127t,34.57509924475988
bkp100t,bkp129t,21.839566833198784
bkp100t,bkp130t,11.586495719466253
bkp100t,bkp131t,19.791803246199652
bkp100t,bkp133t,18.9460722514322
bkp100t,bkp56t,12.69702419966868
bkp100t,bkp57t,11.761378557020938
bkp100t,bkp58t,21.10498033317778
bkp100t,bkp59t,14.908470513231245
bkp100t,bkp60t,16.119982136094684
bkp100t,bkp62t,17.743410588195978
bkp100t,bkp61t,17.026798369149144
bkp100t,bkp64t,7.280292939678181
bkp100t,bkp66t,15.606379446395032
bkp100t,bkp67t,17.70607731580475
bkp100t,bkp69t,17.893934672561578
bkp100t,bkp70t,10.83804122325432
bkp100t,bkp65t,16.298363266178587
bkp100t,bkp71t,6.43978664887942
bkp100t,bkp72t,13.495322595238367
bkp100t,bkp74t,16.04777441009117
bkp100t,bkp73t,12.5978257281415
bkp100t,bkp80t,22.242519412294254
bkp100t,bkp79t,29.878079632016462
bkp100t,bkp81t,10.381267011751401
bkp100t,bkp78t,14.19689091446391
bkp100t,bkp77t,2.589332998300916
bkp100t,bkp82t,21.806136496770602
bkp100t,bkp76t,3.233560014770627
bkp100t,bkp75t,12.254059889765136
bkp100t,o26,63.404161164050485
bkp100t,14t,38.69042354094534
bkp100t,18t,22.11639493818878
bkp100t,17t,21.353574608950304
bkp100t,08t,19.10090869377084
bkp100t,22t,20.006530037859886
bkp100t,13t,17.146282442766097
bkp100t,20t,28.861469542204574
bkp100t,81t,66.56092786538308
bkp100t,o10,2.8612036573771524
bkp100t,bkp98t,12.613199733444466
bkp100t,bkp97t,14.999357316946943
bkp100t,bkp99t,2.517004936208925
bkp100t,bkp95t,14.547033100079863
bkp100t,bkp93t,9.798438449149643
bkp100t,27t,50.99706192585226
bkp100t,16t,21.74856489863216
bkp100t,bkp96t,7.0172801673580905
bkp100t,bkp92t,18.59167618608674
bkp100t,bkp91t,23.924469536647017
bkp100t,bkp89t,36.86807143789399
bkp100t,bkp87t,34.27577318547117
bkp100t,bkp85t,20.888059518776835
bkp100t,19t,27.088042391020966
bkp100t,o63,14.801095732751918
bkp100t,bkp90t,36.03489701407211
bkp100t,bkp88t,24.42112228386938
bkp100t,bkp86t,26.271631297148886
bkp100t,bkp94t,12.6404039972883
bkp100t,bkp84t,22.09602080375516
bkp100t,bkp83t,19.37467059600414
bkp100t,bkp63t,14.790166666961174
bkp101t,02t,27.12222366953769
bkp101t,03t,39.95930303053712
bkp101t,11t,17.00575922654933
bkp101t,12t,23.99643701841017
bkp101t,50t,23.03018227071466
bkp101t,52t,27.74618407560774
bkp101t,53t,13.964050047018747
bkp101t,54t,19.381225253503995
bkp101t,59t,19.983285183907725
bkp101t,61t,14.071068680187759
bkp101t,bkp100t,9.094771214097483
bkp101t,bkp101t,0.0
bkp101t,bkp102t,31.239160017207908
bkp101t,bkp103t,22.718091129080744
bkp101t,bkp104t,36.69784689180498
bkp101t,bkp105t,36.517403193687144
bkp101t,bkp112t,28.62075332519734
bkp101t,bkp114t,22.63371046845146
bkp101t,bkp116t,17.089141235367595
bkp101t,bkp117t,19.56841182934426
bkp101t,bkp118t,11.205846933275312
bkp101t,bkp119t,20.64537615232133
bkp101t,bkp121t,32.6017140912198
bkp101t,bkp120t,16.557890244352766
bkp101t,bkp122t,21.416199517032663
bkp101t,bkp123t,17.586923129284692
bkp101t,bkp124t,27.303771843988347
bkp101t,bkp126t,39.54926783936965
bkp101t,bkp125t,8.72093503321014
bkp101t,bkp128t,17.55316396183172
bkp101t,bkp127t,40.12338267049115
bkp101t,bkp129t,16.720840601471256
bkp101t,bkp130t,9.262452046772331
bkp101t,bkp131t,27.94816288942133
bkp101t,bkp133t,24.73977130124494
bkp101t,bkp56t,19.144624917030885
bkp101t,bkp57t,20.700012858293146
bkp101t,bkp58t,29.171604618376133
bkp101t,bkp59t,21.506693133989934
bkp101t,bkp60t,21.861552798636403
bkp101t,bkp62t,24.752398705202516
bkp101t,bkp61t,23.436250004364098
bkp101t,bkp64t,15.039387482032964
bkp101t,bkp66t,23.22187500919435
bkp101t,bkp67t,25.580658928046617
bkp101t,bkp69t,26.483877863776108
bkp101t,bkp70t,19.176821361237423
bkp101t,bkp65t,23.608594286464157
bkp101t,bkp71t,15.510815366687696
bkp101t,bkp72t,22.53155946989461
bkp101t,bkp74t,13.068268857635475
bkp101t,bkp73t,14.283077175761889
bkp101t,bkp80t,17.0965871382635
bkp101t,bkp79t,25.58833806450156
bkp101t,bkp81t,19.37977595430551
bkp101t,bkp78t,17.552018764789757
bkp101t,bkp77t,7.308037122193572
bkp101t,bkp82t,29.2448415762544
bkp101t,bkp76t,12.124610783380898
bkp101t,bkp75t,6.135924284819394
bkp101t,o26,70.78938942146671
bkp101t,14t,44.83589336105021
bkp101t,18t,31.199598919590464
bkp101t,17t,30.04594828724431
bkp101t,08t,27.76818228995798
bkp101t,22t,18.900698224437228
bkp101t,13t,19.129099060202787
bkp101t,20t,22.15161309270288
bkp101t,81t,70.18163156472214
bkp101t,o10,11.771406008218056
bkp101t,bkp98t,11.772037181526517
bkp101t,bkp97t,13.86986372094844
bkp101t,bkp99t,10.30996933793889
bkp101t,bkp95t,18.87768328182884
bkp101t,bkp93t,16.3582274533807
bkp101t,27t,58.69155011098361
bkp101t,16t,30.77158873838339
bkp101t,bkp96t,12.18778353151861
bkp101t,bkp92t,24.572129451779507
bkp101t,bkp91t,32.28124612161253
bkp101t,bkp89t,43.29279236772401
bkp101t,bkp87t,39.790458592857334
bkp101t,bkp85t,26.840261356935894
bkp101t,19t,33.9958728508945
bkp101t,o63,23.883843451955954
bkp101t,bkp90t,43.493971994141056
bkp101t,bkp88t,31.169343923490505
bkp101t,bkp86t,31.245367160246087
bkp101t,bkp94t,21.310504745150496
bkp101t,bkp84t,28.854182483892615
bkp101t,bkp83t,26.263417121917914
bkp101t,bkp63t,20.43915970911077
bkp102t,02t,6.1202256890059825
bkp102t,03t,8.953200348967247
bkp102t,11t,14.538817157197585
bkp102t,12t,7.559157874350693
bkp102t,50t,8.292409905294933
bkp102t,52t,5.574743335671698
bkp102t,53t,17.615642722476895
bkp102t,54t,12.25182795258433
bkp102t,59t,12.853522215336346
bkp102t,61t,17.319919713680488
bkp102t,bkp100t,23.341964083156356
bkp102t,bkp101t,31.239160017207908
bkp102t,bkp102t,0.0
bkp102t,bkp103t,13.135962389467878
bkp102t,bkp104t,8.365456946626175
bkp102t,bkp105t,5.59534527590452
bkp102t,bkp112t,2.618458420917626
bkp102t,bkp114t,8.62718343483783
bkp102t,bkp116t,16.369430947353475
bkp102t,bkp117t,19.48354782288968
bkp102t,bkp118t,28.43111940788421
bkp102t,bkp119t,10.717699768282007
bkp102t,bkp121t,2.945681034022057
bkp102t,bkp120t,29.390260167994327
bkp102t,bkp122t,9.876243075473063
bkp102t,bkp123t,16.12719877998891
bkp102t,bkp124t,10.631250907612541
bkp102t,bkp126t,10.799858771493328
bkp102t,bkp125t,23.883174916898845
bkp102t,bkp128t,32.44630597243371
bkp102t,bkp127t,16.05294556587278
bkp102t,bkp129t,44.999755050840115
bkp102t,bkp130t,26.70570209167022
bkp102t,bkp131t,3.7584162547193527
bkp102t,bkp133t,10.268215957489792
bkp102t,bkp56t,12.676770224764898
bkp102t,bkp57t,13.025040565544941
bkp102t,bkp58t,2.383009697259501
bkp102t,bkp59t,10.55739731611413
bkp102t,bkp60t,11.746738371949961
bkp102t,bkp62t,7.3230618392904745
bkp102t,bkp61t,9.460667730758095
bkp102t,bkp64t,16.292539433809868
bkp102t,bkp66t,8.033538061198167
bkp102t,bkp67t,5.67383426839574
bkp102t,bkp69t,6.7891695213867544
bkp102t,bkp70t,12.533298089300375
bkp102t,bkp65t,7.864784544402294
bkp102t,bkp71t,18.986447154739224
bkp102t,bkp72t,16.382102940058257
bkp102t,bkp74t,28.467676720232788
bkp102t,bkp73t,21.226363303697287
bkp102t,bkp80t,45.40019409600584
bkp102t,bkp79t,38.324264149893324
bkp102t,bkp81t,17.82640580164576
bkp102t,bkp78t,32.76622263052656
bkp102t,bkp77t,25.921509063851246
bkp102t,bkp82t,3.02796012485109
bkp102t,bkp76t,20.178809602446954
bkp102t,bkp75t,30.79329422818817
bkp102t,o26,40.11841114072484
bkp102t,14t,17.839222683749195
bkp102t,18t,14.960351825990216
bkp102t,17t,5.969312328413587
bkp102t,08t,6.525645873568461
bkp102t,22t,26.621471458490536
bkp102t,13t,20.102990584924665
bkp102t,20t,42.66671858262498
bkp102t,81t,49.359577268498946
bkp102t,o10,20.54280124176535
bkp102t,bkp98t,24.91187265581953
bkp102t,bkp97t,25.490844151928773
bkp102t,bkp99t,24.023135892723097
bkp102t,bkp95t,15.759140034808983
bkp102t,bkp93t,15.067069861292287
bkp102t,27t,27.65510359188869
bkp102t,16t,10.375585668203339
bkp102t,bkp96t,19.324573893051163
bkp102t,bkp92t,9.840894517604308
bkp102t,bkp91t,3.208659788284183
bkp102t,bkp89t,15.540170864613595
bkp102t,bkp87t,15.927143949768741
bkp102t,bkp85t,9.183057448356825
bkp102t,19t,32.99553110624905
bkp102t,o63,13.13244622181066
bkp102t,bkp90t,12.850949411911905
bkp102t,bkp88t,5.899920408124453
bkp102t,bkp86t,13.12401289991554
bkp102t,bkp94t,11.276093596217258
bkp102t,bkp84t,5.871077206569255
bkp102t,bkp83t,6.534194321752292
bkp102t,bkp63t,12.756094053096579
bkp103t,02t,7.041114773687881
bkp103t,03t,19.73475288768937
bkp103t,11t,7.511580829412054
bkp103t,12t,10.64502980503822
bkp103t,50t,7.605318444955219
bkp103t,52t,7.643440127105922
bkp103t,53t,9.532882363436686
bkp103t,54t,6.244115271545185
bkp103t,59t,3.8679684838937023
bkp103t,61t,12.207044454328278
bkp103t,bkp100t,17.793143015574117
bkp103t,bkp101t,22.718091129080744
bkp103t,bkp102t,13.135962389467878
bkp103t,bkp103t,0.0
bkp103t,bkp104t,15.014786644074396
bkp103t,bkp105t,16.612414605104934
bkp103t,bkp112t,11.231451379262072
bkp103t,bkp114t,7.996852656501794
bkp103t,bkp116t,5.641907035921054
bkp103t,bkp117t,20.816153497181308
bkp103t,bkp118t,24.77815220643102
bkp103t,bkp119t,9.708120085153656
bkp103t,bkp121t,15.850758647020518
bkp103t,bkp120t,16.489286743004918
bkp103t,bkp122t,9.226412285965807
bkp103t,bkp123t,5.134435574339363
bkp103t,bkp124t,4.680889780102353
bkp103t,bkp126t,17.68127783533645
bkp103t,bkp125t,18.302594701055884
bkp103t,bkp128t,30.907560822818606
bkp103t,bkp127t,17.405446056372284
bkp103t,bkp129t,38.79828287196895
bkp103t,bkp130t,15.571562602367049
bkp103t,bkp131t,12.154793848783616
bkp103t,bkp133t,2.9487053327127253
bkp103t,bkp56t,5.841940504397811
bkp103t,bkp57t,14.59641164916371
bkp103t,bkp58t,12.453911122735867
bkp103t,bkp59t,4.9914815845705895
bkp103t,bkp60t,2.5111146990761943
bkp103t,bkp62t,6.3693259675817435
bkp103t,bkp61t,4.197572755143873
bkp103t,bkp64t,11.369937640757728
bkp103t,bkp66t,8.20671193022624
bkp103t,bkp67t,9.821943588749443
bkp103t,bkp69t,13.756566655401919
bkp103t,bkp70t,11.237314497088626
bkp103t,bkp65t,7.14553157620405
bkp103t,bkp71t,17.315362088237194
bkp103t,bkp72t,19.819000365818198
bkp103t,bkp74t,16.12851178170407
bkp103t,bkp73t,9.44613200673302
bkp103t,bkp80t,39.195988790836424
bkp103t,bkp79t,25.20071873106108
bkp103t,bkp81t,19.02416872888543
bkp103t,bkp78t,31.152849350335078
bkp103t,bkp77t,20.102526156285126
bkp103t,bkp82t,10.137920401792986
bkp103t,bkp76t,15.678605417000627
bkp103t,bkp75t,20.20764685392867
bkp103t,o26,48.97693937175597
bkp103t,14t,22.22303140610283
bkp103t,18t,23.7941069594471
bkp103t,17t,16.38841164043288
bkp103t,08t,14.894912390014794
bkp103t,22t,13.511122161608325
bkp103t,13t,7.035274320713365
bkp103t,20t,29.788688290577934
bkp103t,81t,48.77347272533237
bkp103t,o10,15.906039792062149
bkp103t,bkp98t,13.218458373659788
bkp103t,bkp97t,13.109351916560076
bkp103t,bkp99t,19.70119876828677
bkp103t,bkp95t,3.8832290101973257
bkp103t,bkp93t,8.244805516201058
bkp103t,27t,37.586523828863534
bkp103t,16t,20.14453587797096
bkp103t,bkp96t,11.100112437061563
bkp103t,bkp92t,3.2979336216681485
bkp103t,bkp91t,15.892330596581369
bkp103t,bkp89t,20.86159998276673
bkp103t,bkp87t,17.07330620168681
bkp103t,bkp85t,4.782255377238105
bkp103t,19t,38.24674490889275
bkp103t,o63,17.71765113141387
bkp103t,bkp90t,22.46241997835512
bkp103t,bkp88t,9.819416210523796
bkp103t,bkp86t,8.61380853010396
bkp103t,bkp94t,12.76790284113647
bkp103t,bkp84t,7.9634148031144605
bkp103t,bkp83t,6.622731755177369
bkp103t,bkp63t,3.2573106375630907
bkp104t,02t,9.627899948862204
bkp104t,03t,5.949945366618739
bkp104t,11t,19.74677086311765
bkp104t,12t,14.950874401731175
bkp104t,50t,14.291211736971448
bkp104t,52t,9.041229785427364
bkp104t,53t,22.739386627670704
bkp104t,54t,17.395799440156928
bkp104t,59t,16.797427964940763
bkp104t,61t,23.602835866986336
bkp104t,bkp100t,29.82715757870633
bkp104t,bkp101t,36.69784689180498
bkp104t,bkp102t,8.365456946626175
bkp104t,bkp103t,15.014786644074396
bkp104t,bkp104t,0.0
bkp104t,bkp105t,4.850699285369645
bkp104t,bkp112t,10.091568097375532
bkp104t,bkp114t,14.839821533211296
bkp104t,bkp116t,20.067715003724064
bkp104t,bkp117t,27.564700076945634
bkp104t,bkp118t,35.68210006648762
bkp104t,bkp119t,17.47429055312909
bkp104t,bkp121t,10.151638162065767
bkp104t,bkp120t,31.06359436794858
bkp104t,bkp122t,16.54966159196248
bkp104t,bkp123t,19.65397921685358
bkp104t,bkp124t,10.556706908663205
bkp104t,bkp126t,2.872241977590626
bkp104t,bkp125t,30.378520604730394
bkp104t,bkp128t,40.282862497682636
bkp104t,bkp127t,8.12994605381141
bkp104t,bkp129t,51.66393396602242
bkp104t,bkp130t,30.48204779426331
bkp104t,bkp131t,11.823219898429139
bkp104t,bkp133t,12.32742485125546
bkp104t,bkp56t,17.573761086179033
bkp104t,bkp57t,20.842977937150597
bkp104t,bkp58t,10.557006602699094
bkp104t,bkp59t,15.213732055698875
bkp104t,bkp60t,15.025938703518387
bkp104t,bkp62t,12.105974961668192
bkp104t,bkp61t,13.265198190520254
bkp104t,bkp64t,22.547293558994795
bkp104t,bkp66t,14.343968592243602
bkp104t,bkp67t,12.722336050197157
bkp104t,bkp69t,15.043713454883092
bkp104t,bkp70t,19.52988602899892
bkp104t,bkp65t,13.536694310287825
bkp104t,bkp71t,26.43612025746617
bkp104t,bkp72t,24.647794695031486
bkp104t,bkp74t,31.08859985544231
bkp104t,bkp73t,24.420889100882885
bkp104t,bkp80t,52.06696044080404
bkp104t,bkp79t,38.29315562312332
bkp104t,bkp81t,25.833214340592427
bkp104t,bkp78t,40.592099716615394
bkp104t,bkp77t,32.40236538239254
bkp104t,bkp82t,8.30776603837416
bkp104t,bkp76t,26.871090097647517
bkp104t,bkp75t,35.01840146193511
bkp104t,o26,34.16622277319716
bkp104t,14t,9.529667492008445
bkp104t,18t,22.9620699316998
bkp104t,17t,14.159610908582827
bkp104t,08t,14.888367748080508
bkp104t,22t,27.637341399975156
bkp104t,13t,21.63714014212443
bkp104t,20t,44.19120592779751
bkp104t,81t,41.04493120604413
bkp104t,o10,27.209926388707647
bkp104t,bkp98t,28.213011938043056
bkp104t,bkp97t,28.083177270845166
bkp104t,bkp99t,30.94582292661708
bkp104t,bkp95t,18.715941944707804
bkp104t,bkp93t,20.440982067826443
bkp104t,27t,22.571753576987327
bkp104t,16t,18.369956307425383
bkp104t,bkp96t,24.51422699939853
bkp104t,bkp92t,12.330331027370532
bkp104t,bkp91t,10.668451648992365
bkp104t,bkp89t,7.325284755973567
bkp104t,bkp87t,8.090856244395816
bkp104t,bkp85t,10.269641736050279
bkp104t,19t,41.279015028284086
bkp104t,o63,21.425748175480877
bkp104t,bkp90t,7.552696407655337
bkp104t,bkp88t,5.528856332422122
bkp104t,bkp86t,9.651481949243516
bkp104t,bkp94t,18.900621295198253
bkp104t,bkp84t,7.848616034455539
bkp104t,bkp83t,10.506225890766938
bkp104t,bkp63t,16.412801833467427
bkp105t,02t,9.915369458111648
bkp105t,03t,3.443188305765615
bkp105t,11t,19.597892808443877
bkp105t,12t,13.133833342930552
bkp105t,50t,13.491156556169093
bkp105t,52t,9.254166594770581
bkp105t,53t,22.690185132136477
bkp105t,54t,17.23800161584205
bkp105t,59t,17.34276984379187
bkp105t,61t,22.75209448669401
bkp105t,bkp100t,28.847565781104038
bkp105t,bkp101t,36.517403193687144
bkp105t,bkp102t,5.59534527590452
bkp105t,bkp103t,16.612414605104934
bkp105t,bkp104t,4.850699285369645
bkp105t,bkp105t,0.0
bkp105t,bkp112t,8.090314851740487
bkp105t,bkp114t,13.914077988404545
bkp105t,bkp116t,20.84134802055749
bkp105t,bkp117t,24.910962973726257
bkp105t,bkp118t,34.02646322814536
bkp105t,bkp119t,16.204388070873268
bkp105t,bkp121t,6.131185849555568
bkp105t,bkp120t,33.09362465922966
bkp105t,bkp122t,15.330995618936699
bkp105t,bkp123t,20.516151285365705
bkp105t,bkp124t,12.853898307849379
bkp105t,bkp126t,6.171732390988823
bkp105t,bkp125t,29.39236251911361
bkp105t,bkp128t,37.95532831283375
bkp105t,bkp127t,12.898161029370288
bkp105t,bkp129t,50.563460600667696
bkp105t,bkp130t,31.35098232688413
bkp105t,bkp131t,9.340812864241038
bkp105t,bkp133t,13.67845432804977
bkp105t,bkp56t,17.57451766036222
bkp105t,bkp57t,18.589473038692134
bkp105t,bkp58t,7.963300578855051
bkp105t,bkp59t,15.285577250078122
bkp105t,bkp60t,15.877208492742225
bkp105t,bkp62t,11.937684306851427
bkp105t,bkp61t,13.733168800715934
bkp105t,bkp64t,21.709779768269236
bkp105t,bkp66t,13.336837706750396
bkp105t,bkp67t,11.142381183189096
bkp105t,bkp69t,12.200199695248385
bkp105t,bkp70t,18.08341660480418
bkp105t,bkp65t,12.916500818518498
bkp105t,bkp71t,24.580308272341455
bkp105t,bkp72t,21.644636287629034
bkp105t,bkp74t,32.61939607787984
bkp105t,bkp73t,25.55812716415543
bkp105t,bkp80t,50.96443419354376
bkp105t,bkp79t,41.19632206015593
bkp105t,bkp81t,23.304438051841725
bkp105t,bkp78t,38.27839729588012
bkp105t,bkp77t,31.43353669786473
bkp105t,bkp82t,7.303094261580243
bkp105t,bkp76t,25.711912886550568
bkp105t,bkp75t,35.64652964392912
bkp105t,o26,34.563998554958744
bkp105t,14t,13.226656159754118
bkp105t,18t,18.740711962519107
bkp105t,17t,10.394353109215263
bkp105t,08t,11.665116321508545
bkp105t,22t,29.959102853459513
bkp105t,13t,23.608959049351057
bkp105t,20t,46.3820316492619
bkp105t,81t,45.18897649713167
bkp105t,o10,26.07277595605928
bkp105t,bkp98t,29.336851099239524
bkp105t,bkp97t,29.599406380226164
bkp105t,bkp99t,29.597041312724798
bkp105t,bkp95t,19.871781600578498
bkp105t,bkp93t,20.195448489001297
bkp105t,27t,22.199900967104313
bkp105t,16t,14.230838517720061
bkp105t,bkp96t,24.442238593611318
bkp105t,bkp92t,13.453972158813658
bkp105t,bkp91t,6.680227747524707
bkp105t,bkp89t,10.818703515478665
bkp105t,bkp87t,12.887515707699626
bkp105t,bkp85t,11.947950565981802
bkp105t,19t,37.29399059403823
bkp105t,o63,18.379605506287856
bkp105t,bkp90t,7.255692554368439
bkp105t,bkp88t,7.0084574846958265
bkp105t,bkp86t,13.445201917665273
bkp105t,bkp94t,16.869383069583517
bkp105t,bkp84t,8.65396755673174
bkp105t,bkp83t,10.650611828550065
bkp105t,bkp63t,17.108742791024305
bkp112t,02t,4.571907771489616
bkp112t,03t,11.500627366141714
bkp112t,11t,11.95367811087699
bkp112t,12t,5.073013990625951
bkp112t,50t,5.699499931678477
bkp112t,52t,4.234514651497757
bkp112t,53t,15.02106095990909
bkp112t,54t,9.695019208922282
bkp112t,59t,10.475716282451351
bkp112t,61t,14.715268555040963
bkp112t,bkp100t,20.76761834287357
bkp112t,bkp101t,28.62075332519734
bkp112t,bkp102t,2.618458420917626
